TGZ,TGZ,TGZA,MX,NA,16.561944,-93.026111,26855,Tuxtla Gutierrez
LIT,LIT,LITA,US,NA,34.729167,-92.234444,26786,Little Rock
MIR,MIR,MONA,TN,AF,35.756944,10.752778,26780,Monastir
MAR,MAR,MARB,VE,SA,10.566667,-71.733333,26710,Maracaibo
ZYL,ZYL,ZYLA,BD,AS,24.958889,91.874444,26691,Sylhet
ANR,ANR,ANTW,BE,EU,51.190000,4.460000,26641,Antwerp
GSP,GSP,GSPA,US,NA,34.896069,-82.218590,26458,Greenville
TGM,TGM,TIRG,RO,EU,46.467714,24.412525,26416,Tirgu Mures
TBU,TBU,TONG,TO,OC,-21.250000,-175.150000,26256,Tongatapu
UYU,UYU,UYUA,BO,SA,-20.466700,-66.833300,26236,Uyuni
PWM,PWM,PWMA,US,NA,43.644444,-70.303611,25947,Portland
CJC,CJC,CJCA,CL,SA,-22.487222,-68.916667,25897,Calama
TNA,TNA,JINA,CN,AS,36.857222,117.216111,25800,Jinan
ILO,ILO,ILOP,PH,AS,10.714444,122.543611,25728,Iloilo
NSI,YAO,YAOA,CM,AF,3.722560,11.553270,25696,Yaounde
TER,TER,TERC,PT,EU,38.756667,-27.094167,25682,Terceira Lajes
GSO,GSO,GSOA,US,NA,36.091944,-79.942778,25287,Greensboro / High Point
PNA,PNA,PAMP,ES,EU,42.769444,-1.644444,25201,Pamplona
VLL,VLL,VALL,ES,EU,41.700000,-4.850000,25087,Valladolid
HAU,HAU,HAUG,NO,EU,59.405556,5.279167,25046,Haugesund
MGF,MGF,MGFA,BR,SA,-23.383611,-51.933333,24970,Maringa
BCD,BCD,BCDP,PH,AS,10.644444,122.929167,24756,Bacolod
BQN,BQN,BQNA,PR,NA,18.495833,-67.130000,24685,Aguadilla
CUC,CUC,CUCA,CO,SA,7.930000,-72.509444,24506,Cucuta
NSN,NSN,NSNN,NZ,OC,-41.300000,173.219444,24446,Nelson
FNI,FNI,NIME,FR,EU,43.750000,4.416667,24271,Nimes
VER,VER,VERA,MX,NA,19.150000,-96.183333,24213,Veracruz
SVD,SVD,SVDA,VC,NA,13.143845,-61.210885,23998,Kingstown
PHS,PHS,PHST,TH,AS,16.788333,100.279444,23963,Phitsanulok
HUI,HUI,HUIV,VN,AS,16.399167,107.703333,23932,Hue
BSR,BSR,BSRA,IQ,AS,30.549167,47.662222,23815,Basra
ROI,ROI,ROIT,TH,AS,16.115278,103.776944,23721,Roi Et
BTV,BTV,BTVA,US,NA,44.472778,-73.153056,23660,Burlington
FEG,FEG,FEGA,UZ,AS,40.350278,71.733611,23646,Fergana
LJG,LJG,CLJG,CN,AS,26.683333,100.250000,23623,Lijiang City
SLL,SLL,SLLA,OM,AS,17.036389,54.101667,23602,Salalah
ROK,ROK,ROKA,AU,OC,-23.377222,150.475000,23514,Rockhampton
SJP,SJP,SJPA,BR,SA,-20.816667,-49.416667,23502,Sao Jose Do Rio Preto
ACA,ACA,ACAA,MX,NA,16.755556,-99.766944,23452,Acapulco
AHB,AHB,AHBA,SA,AS,18.233333,42.650000,23379,Abha
AQP,AQP,AQPA,PE,SA,-16.341070,-71.583080,23371,Arequipa
GLT,GLT,GLTA,AU,OC,-23.833333,151.254167,23182,Gladstone
UKK,UKK,UKKA,KZ,AS,50.033333,82.500000,23080,Ust-Kamenogorsk
KRO,KRO,KURG,RU,EU,55.433333,65.300000,22985,Kurgan
BBI,BBI,IBBI,IN,AS,20.243611,85.820000,22974,Bhubaneswar
AOK,AOK,KARP,GR,EU,35.416667,27.150000,22935,Karpathos
LXR,LXR,LUXO,EG,AF,25.673056,32.707500,22775,Luxor
MSR,MSR,MUSI,TR,AS,38.747769,41.661236,22634,Mus
VFA,VFA,VFAA,ZW,AF,-18.093056,25.840278,22575,Victoria Falls
ETH,ETH,ELAT,IL,AS,29.559722,34.961389,22540,Elat
VST,STO,STOC,SE,EU,59.589167,16.630556,22526,Stockholm
NYM,NYM,NADY,RU,EU,65.483333,72.716667,22508,Nadym
SNO,SNO,SNOT,TH,AS,17.283333,104.100000,22462,Sakon Nakhon
GRQ,GRQ,GRON,NL,EU,53.120278,6.575556,22458,Groningen
IXL,IXL,IIXL,IN,AS,34.166667,77.583333,22423,Leh
SKT,SKT,SKTA,PK,AS,32.533333,74.500000,22364,Sialkot
TIF,TIF,TIFA,SA,AS,21.488333,40.543333,22330,Taif
AGU,AGU,AGUA,MX,NA,21.700000,-102.316667,22326,Aguascalientes
PLQ,PLQ,PALA,LT,EU,55.950000,21.083333,22311,Palanga
VAA,VAA,VAAS,FI,EU,63.045000,21.761389,22239,Vaasa
YZF,YZF,YELB,CA,NA,62.470000,-114.450001,22233,Yellowknife
FSZ,FSZ,FSZA,JP,AS,34.796100,138.189400,22186,Shizuoka
CFS,CFS,CFSA,AU,OC,-30.321667,153.120833,22150,Coffs Harbour
OSR,OSR,OSTR,CZ,EU,49.700000,18.133333,22077,Ostrava
PLM,PLM,PLMI,ID,AS,-2.900000,104.699444,22050,Palembang
KTT,KTT,KITT,FI,EU,67.701000,24.846900,22001,Kittilä
SCO,SCO,SCOA,KZ,AS,43.866667,51.100001,21981,Aktau
GEO,GEO,GEOA,GY,SA,6.500000,-58.250000,21966,Georgetown
SLA,SLA,SLAA,AR,SA,-24.855000,-65.472222,21941,Salta
BUQ,BUQ,BUQA,ZW,AF,-20.016389,28.618611,21832,Bulawayo
NAG,NAG,INAG,IN,AS,21.091111,79.049722,21787,Nagpur
ICT,ICT,ICTA,US,NA,37.652500,-97.428333,21784,Wichita
NKT,NKT,SIRN,TR,AS,37.362678,42.057563,21758,Sirnak
SRQ,SRQ,SRQA,US,NA,27.393889,-82.554167,21704,Sarasota
FEN,FEN,FENA,BR,SA,-3.850000,-32.416667,21692,Fernando De Noronha
HGA,HGA,HGAA,SO,AF,9.515833,44.091667,21621,Hargeisa
MHT,MHT,MHTA,US,NA,42.938333,-71.438889,21600,Manchester
POM,POM,POMP,PG,OC,-9.445000,147.210278,21571,Port Moresby
MLM,MLM,MLMA,MX,NA,19.833333,-101.016667,21547,Morelia
CUF,CUF,CUNE,IT,EU,44.545585,7.621250,21442,Cuneo
GRJ,GRJ,GRJA,ZA,AF,-34.005556,22.378889,21433,George
DNR,DNR,DINA,FR,EU,48.587800,-2.083600,21411,Dinard
BUR,BUR,BURA,US,NA,34.200000,-118.357778,21358,Burbank
PNL,PNL,PANT,IT,EU,36.813611,11.966111,21163,Pantelleria
IXJ,IXJ,IIXJ,IN,AS,32.690278,74.838889,21157,Jammu
LUG,LUG,LUGA,CH,EU,46.002685,8.908882,21148,Lugano
CGY,CGY,CGYP,PH,AS,8.416111,124.610556,21055,Cagayan De Oro
YNT,YNT,CYNT,CN,AS,37.550000,121.333333,21014,Yantai
CUU,CUU,CUUA,MX,NA,28.702778,-105.964444,20943,Chihuahua
CND,CND,CONS,RO,EU,44.350000,28.483333,20760,Constanta Kogalniceanu
KCM,KCM,KCMA,TR,AS,37.534444,36.950556,20491,Kahramanmaras
LBC,HAM,HAMB,DE,EU,53.806111,10.720556,20461,Hamburg
YNB,YNB,YNBA,SA,AS,24.116667,38.066667,20457,Yanbu
ASM,ASM,ASMA,ER,AF,15.291111,38.910278,20395,Asmara
JOI,JOI,JOIA,BR,SA,-26.233333,-48.783333,20358,Joinville
JNX,JNX,NAXO,GR,EU,37.100000,25.383333,20221,Naxos
LPP,LPP,LAPP,FI,EU,61.046111,28.156667,20151,Lappeenranta
FPO,FPO,FPOA,BS,NA,26.555278,-78.700000,20114,Freeport
YNJ,YNJ,CYNJ,CN,AS,42.882800,129.451000,20047,Yanji
PSP,PSP,PSPA,US,NA,33.826667,-116.505000,20017,Palm Springs
MJZ,MJZ,MIRN,RU,EU,62.533333,114.033334,19993,Mirny
PHE,PHE,PHEA,AU,OC,-20.383333,118.633333,19947,Port Hedland
TAC,TAC,TACP,PH,AS,11.234444,125.019444,19910,Tacloban
ROR,ROR,RORA,PW,OC,7.364444,134.553056,19884,Koror
RMF,RMF,MART,EG,AF,25.557111,34.583711,19853,Marsa Allam
SDK,SDK,SDKM,MY,AS,5.900000,118.059722,19582,Sandakan
EVE,EVE,EVEN,NO,EU,68.496667,16.679722,19548,Evenes
SOC,SOC,SOCI,ID,AS,-7.516111,110.756944,19525,Solo / Surakarta
LEX,LEX,LEXA,US,NA,38.039722,-84.602222,19395,Lexington
VDC,VDC,VDCA,BR,SA,-14.883333,-40.866667,19327,Vitoria Da Conquista
MUX,MUX,MUXA,PK,AS,30.202778,71.418056,19318,Multan
MZT,MZT,MZTA,MX,NA,23.166837,-106.270280,19311,Mazatlan
IQT,IQT,IQTA,PE,SA,-3.781698,-73.309193,19278,Iquitos
MZH,MZH,MERZ,TR,AS,40.829375,35.521992,19240,Merzifon
KLU,KLU,KLAG,AT,EU,46.643056,14.341667,19154,Klagenfurt
STM,STM,STMB,BR,SA,-2.433333,-54.700000,19113,Santarem
MYY,MYY,MYYM,MY,AS,4.321944,113.986944,19112,Miri
RAJ,RAJ,IRAJ,IN,AS,22.305833,70.780833,19056,Rajkot
GBE,GBE,GBEA,BW,AF,-24.555220,25.918210,18985,Gaborone
SCN,SCN,SAAR,DE,EU,49.215579,7.110214,18943,Saarbruecken
LRM,LRM,LRMA,DO,NA,18.452580,-68.909383,18910,La Romana
TKG,TKG,TKGI,ID,AS,-5.240880,105.176754,18903,Bandar Lampung
PMW,PMW,PMWA,BR,SA,-10.241667,-48.352778,18791,Palmas
PXM,PXM,PXMB,MX,NA,15.865581,-97.069359,18768,Puerto Escondido
TDX,TDX,TDXT,TH,AS,12.268056,102.316944,18686,Trat
MLO,MLO,MILO,GR,EU,36.696744,24.476531,18670,Milos
KHE,KHE,KHER,UA,EU,46.675278,32.627778,18634,Kherson
LXA,LXA,CLXA,CN,AS,29.297778,90.911944,18471,Lhasa
UGC,UGC,UGCA,UZ,AS,41.650000,60.533333,18431,Urgench
USK,USK,USIN,RU,EU,66.005177,57.366829,18343,Usinsk
CAK,CAK,AKRB,US,NA,40.913889,-81.441667,18260,Akron
PKU,PKU,PKUI,ID,AS,0.466667,101.450000,18253,Pekanbaru
BHK,BHK,BHKA,UZ,AS,39.766667,64.483333,18183,Bukhara
BZN,BZN,BZNA,US,NA,45.777820,-111.151772,18182,Bozeman
VBY,VBY,VISB,SE,EU,57.663056,18.349444,18131,Visby
AOJ,AOJ,JAOJ,JP,AS,40.733333,140.700000,18126,Aomori
PNZ,PNZ,PNZA,BR,SA,-9.393333,-40.490556,18085,Petrolina
TAB,TAB,TOBB,TT,NA,11.146389,-60.836667,18071,Tobago
XNA,FYV,FYVA,US,NA,36.281667,-94.306667,17989,Fayetteville
JIB,JIB,JIBA,DJ,AF,11.546667,43.158889,17846,Djibouti
KGI,KGI,KGIA,AU,OC,-30.766667,121.466667,17832,Kalgoorlie
YMM,YMM,YMMA,CA,NA,56.677778,-111.266668,17822,Fort Mcmurray
NNM,NNM,NARY,RU,EU,67.616667,53.150000,17796,Naryan-Mar
FAE,FAE,SORV,FO,EU,62.066667,-7.266667,17732,Sorvagur
PUF,PUF,PAUU,FR,EU,43.380000,-0.417778,17692,Pau
YQM,YQM,MONB,CA,NA,46.110000,-64.670001,17618,Moncton
BKO,BKO,BKOA,ML,AF,12.533611,-7.933333,17611,Bamako
IPC,IPC,IPCA,CL,SA,-27.116667,-109.366667,17604,Easter Island
NNT,NNT,NNTT,TH,AS,18.800000,100.783333,17603,Nan
TUF,TUF,TOUR,FR,EU,47.428333,0.727500,17597,Tours
OUA,OUA,OUAA,BF,AF,12.352778,-1.512778,17578,Ouagadougou
CKZ,CKZ,CANA,TR,AS,40.133333,26.400000,17549,Canakkale
KOI,KOI,ORKN,UK,EU,58.958611,-2.966667,17503,Orkney
LYR,LYR,LYRL,NO,EU,78.246111,15.465556,17469,Longyearbyen
CFE,CFE,CLER,FR,EU,45.785833,3.167500,17405,Clermont-Ferrand
LSI,SDZ,SUMB,UK,EU,59.881111,-1.293056,17397,Sumburgh
MLG,MLG,MLGI,ID,AS,-7.933333,112.716667,17318,Malang
TNN,TNN,TNNT,TW,AS,22.951944,120.200000,17318,Tainan
RTB,RTB,RTBA,HN,NA,16.316667,-86.516667,17317,Roatan
CAE,CAE,CAEA,US,NA,33.936389,-81.115833,17295,Columbia
BFV,BFV,BFVT,TH,AS,15.226944,103.255278,17290,Buri Ram
PAS,PAS,PARO,GR,EU,37.010161,25.128137,17286,Paros
PDV,PDV,PLOV,BG,EU,42.067778,24.850833,17251,Plovdiv
LXS,LXS,LEMN,GR,EU,39.916667,25.250000,17151,Lemnos
DAB,DAB,DABA,US,NA,29.182500,-81.052778,17140,Daytona Beach
KHN,KHN,CKHN,CN,AS,28.865000,115.900000,17044,Nanchang
PMV,PMV,PMVA,VE,SA,10.911696,-63.966179,17011,Porlamar
DGT,DGT,DGTP,PH,AS,9.334151,123.301620,16957,Dumaguete
TOY,TOY,JTOY,JP,AS,36.644167,137.188889,16932,Toyama
KNH,KNH,KNHT,TW,AS,24.420556,118.344444,16889,Kinmen
LOE,LOE,LOET,TH,AS,17.450000,101.733333,16889,Loei
YQG,YQG,YQGA,CA,NA,42.266702,-82.960596,16858,Windsor
PMC,PMC,PMCA,CL,SA,-41.433333,-73.100000,16840,Puerto Montt
DED,DED,IDED,IN,AS,30.316667,78.033333,16832,Dehra Dun
MFE,MFE,MFEA,US,NA,26.175833,-98.238611,16774,Mcallen
CJS,CJS,CJSA,MX,NA,31.635990,-106.429020,16770,Ciudad Juarez
AXT,AXT,JAXT,JP,AS,39.615556,140.218611,16768,Akita
KWE,KWE,CKWE,CN,AS,26.538611,106.800833,16765,Guiyang
SWA,SWA,CSWA,CN,AS,23.429780,116.759520,16674,Shantou
OSW,OSW,ORSK,RU,EU,51.072506,58.595586,16648,Orsk
PHC,PHC,PHCA,NG,AF,5.016667,6.950000,16609,Port Harcourt
SLP,SLP,SLPA,MX,NA,22.177222,-100.988333,16602,San Luis Potosi
KOS,KOS,KOSK,KH,AS,10.633333,103.500000,16587,Sihanoukville
COS,COS,COSA,US,NA,38.803865,-104.701080,16514,Colorado Springs
AOR,AOR,AORM,MY,AS,6.191111,100.403889,16514,Alor Setar
NPE,NPE,NPEN,NZ,OC,-39.468056,176.865278,16495,Napier-Hastings
TWU,TWU,TWUM,MY,AS,4.313370,118.121950,16409,Tawau
DLI,DLI,DLIV,VN,AS,11.749722,108.377778,16380,Dalat
AKJ,AKJ,JAKJ,JP,AS,43.666667,142.450000,16360,Asahikawa
ADF,ADF,ADFA,TR,AS,37.731369,38.468936,16290,Adiyaman
MSN,MSN,MSNA,US,NA,43.140327,-89.336615,16258,Madison
FNA,FNA,FNAA,SL,AF,8.617500,-13.196944,16165,Freetown
PRI,PRI,PRIA,SC,AF,-4.319167,55.692778,16116,Praslin Island
LFW,LFW,LFWA,TG,AF,6.162500,1.254167,16094,Lome
LVI,LVI,LVIA,ZM,AF,-17.821262,25.822678,16092,Livingstone
NER,NER,NERY,RU,EU,56.650000,124.600000,15836,Neryungri
OSD,OSD,OSTE,SE,EU,63.196496,14.489937,15778,Ostersund
SCU,SCU,SCUA,CU,NA,19.969167,-75.835833,15776,Santiago
CZM,CZM,CZMA,MX,NA,20.516667,-86.933333,15773,Cozumel
ITO,ITO,ITOA,US,NA,19.723611,-155.058056,15772,Hilo
PNK,PNK,PNKI,ID,AS,-0.150000,109.400000,15772,Pontianak
KWJ,KWJ,KWJA,KR,AS,35.123333,126.810833,15748,Gwangju
YEI,YEI,YEIA,TR,AS,40.233333,29.550000,15737,Bursa
AXM,AXM,AXMA,CO,SA,4.450000,-75.766667,15737,Armenia
JJN,JJN,CJJN,CN,AS,24.883333,118.600000,15717,Jinjiang
TJU,TJU,TJUA,TJ,AS,37.916700,69.783300,15644,Kulyab
HMO,HMO,HMOA,MX,NA,29.096389,-111.046111,15638,Hermosillo
IGD,IGD,IGDR,TR,AS,39.983056,43.866389,15638,Igdir
TBZ,TBZ,TBZA,IR,AS,38.131667,46.243333,15620,Tabriz
VSA,VSA,VSAA,MX,NA,17.996944,-92.817500,15565,Villahermosa
MCP,MCP,MCPA,BR,SA,0.050000,-51.066667,15509,Macapa
COO,COO,COOA,BJ,AF,6.354167,2.385556,15407,Cotonou
BZO,BZO,BOLZ,IT,EU,46.460194,11.326383,15383,Bolzano
SOQ,SOQ,SOQI,ID,AS,-0.933333,131.116667,15282,Sorong
ACY,AIY,AIYA,US,NA,39.450000,-74.583333,15270,Atlantic City
CLY,CLY,CALV,FR,EU,42.527778,8.791667,15255,Calvi
QRO,QRO,QUEA,MX,NA,20.620000,-100.190001,15188,Queretaro
FAI,FAI,FAIA,US,NA,64.814444,-147.862778,15064,Fairbanks
CRA,CRA,CRAI,RO,EU,44.318889,23.886389,15024,Craiova
LPI,LPI,LINK,SE,EU,58.406200,15.680500,14984,Linkoping
PXO,PXO,PORY,PT,EU,33.067521,-16.349373,14898,Porto Santo
CUL,CUL,CULA,MX,NA,24.764444,-107.474168,14853,Culiacan
WAT,WAT,WATE,IE,EU,52.197222,-7.088889,14840,Waterford
LGG,LGG,LIEG,BE,EU,50.636111,5.441667,14724,Liege
ALF,ALF,ALTA,NO,EU,69.979019,23.354187,14666,Alta
MOL,MOL,MOLD,NO,EU,62.748611,7.271111,14639,Molde Aro
XNB,DXB,DXBA,AE,AS,25.254012,55.336761,14620,Dubai
LPT,LPT,LPTT,TH,AS,18.274167,99.507222,14581,Lampang
RPR,RPR,IRPR,IN,AS,21.180400,81.738800,14527,Raipur
CBB,CBB,CBBA,BO,SA,-17.428333,-66.171667,14512,Cochabamba
ROS,ROS,ROSA,AR,SA,-32.903610,-60.785000,14481,Rosario
CAY,CAY,CAYA,GF,SA,4.816667,-52.366667,14471,Cayenne
HFE,HFE,CHFE,CN,AS,31.780000,117.298333,14409,Hefei
CKY,CKY,CKYA,GN,AF,9.576389,-13.610833,14341,Conakry
ERF,ERF,ERFU,DE,EU,50.983333,10.966667,14284,Erfurt
ZIH,ZIH,ZIHA,MX,NA,17.643333,-101.555278,14205,Ixtapa / Zihuatanejo
BHJ,BHJ,IBHJ,IN,AS,23.287500,69.670556,14126,Bhuj
VDA,VDA,OVDA,IL,AS,29.933333,34.947222,14103,Ovda
EUG,EUG,EUGA,US,NA,44.120833,-123.217500,14092,Eugene
ARK,ARK,ARKA,TZ,AF,-3.366667,36.683333,14012,Arusha
WUX,WUX,CWUX,CN,AS,31.583333,120.316667,14006,Wuxi
BOB,BOB,BOBP,PF,OC,-16.443056,-151.748333,13984,Bora Bora
BHO,BHO,IBHO,IN,AS,23.284722,77.338611,13942,Bhopal
BAL,BAL,BATM,TR,AS,37.916667,41.083333,13856,Batman
JDH,JDH,IJDH,IN,AS,26.260556,73.047778,13790,Jodhpur
MGQ,MGQ,MGQA,SO,AF,2.013333,45.313333,13732,Mogadishu
HUX,HUX,HUXA,MX,NA,15.768333,-96.235556,13700,Huatulco
CID,CID,CIDA,US,NA,41.884444,-91.706111,13665,Cedar Rapids
PLU,BHZ,BHZA,BR,SA,-19.851111,-43.950556,13635,Belo Horizonte
KKN,KKN,KIRK,NO,EU,69.722778,29.893333,13626,Kirkenes Høybuktmoen
YXU,YXU,YXUS,CA,NA,43.040000,-81.150000,13551,London
TZL,TZL,TZLA,BA,EU,44.409722,18.709167,13514,Tuzla
EIS,EIS,EISA,VG,NA,18.443889,-64.542778,13505,Beef Island
KCZ,KCZ,JKCZ,JP,AS,33.541111,133.676944,13495,Kochi
KUA,KUA,KUAM,MY,AS,3.772222,103.210278,13475,Kuantan
CZL,CZL,CZLA,DZ,AF,36.276944,6.630000,13470,Constantine
ILM,ILM,ILMA,US,NA,34.266944,-77.903889,13452,Wilmington
KOP,KOP,KOPT,TH,AS,17.388648,104.646149,13446,Nakhon Phanom
BTJ,BTJ,BTJI,ID,AS,5.520000,95.419444,13429,Banda Aceh
SRE,SRE,SREA,BO,SA,-19.007080,-65.288750,13353,Sucre
BLI,BLI,BLIA,US,NA,48.794444,-122.534722,13316,Bellingham
GUW,GUW,GUWA,KZ,AS,47.121944,51.821389,13277,Atyrau
PIS,PIS,POIT,FR,EU,46.586111,0.306389,13251,Poitiers
HLA,JNB,JNBA,ZA,AF,-25.938611,27.909444,13089,Johannesburg
LPK,LPK,LIPE,RU,EU,52.703227,39.537907,13067,Lipetsk
SGF,SGF,SGFA,US,NA,37.240000,-93.385000,13013,Springfield
HVB,HVB,HVBA,AU,OC,-25.318890,152.880280,12894,Hervey Bay
FSD,FSD,FSDA,US,NA,43.578889,-96.740833,12680,Sioux Falls
RBR,RBR,RBRA,BR,SA,-9.869167,-67.894167,12657,Rio Branco
CJM,CJM,CJMT,TH,AS,10.709722,99.363889,12655,Chumphon
DOL,DOL,DEAU,FR,EU,49.362778,0.164167,12638,Deauville St. Gatien
ELS,ELS,ELSA,ZA,AF,-33.036111,27.823889,12614,East London
AJI,AJI,AGRO,TR,AS,39.650000,43.025000,12607,Agri
ECP,PFN,PFNA,US,NA,30.357803,-85.798920,12528,Panama City
MDT,HAR,HARA,US,NA,40.193056,-76.762222,12499,Harrisburg
DND,DND,DUND,UK,EU,56.452778,-3.008333,12495,Dundee
AQJ,AQJ,AQJA,JO,AS,29.611619,35.018067,12475,Aqaba
MQL,MQL,MQLA,AU,OC,-34.227500,142.085000,12449,Mildura
UCT,UCT,UKHT,RU,EU,63.566667,53.800000,12410,Ukhta
PBC,PBC,PBCA,MX,NA,19.135000,-98.367500,12366,Puebla
AMQ,AMQ,AMQI,ID,AS,-3.710260,128.089140,12315,Ambon
JUB,JUB,JUBA,SD,AF,4.870556,31.603889,12310,Juba
SKX,SKX,SARC,RU,EU,54.166667,45.166667,12252,Saransk
BLZ,BLZ,BLZA,MW,AF,-15.674722,34.970833,12248,Blantyre
VPS,VPS,VPSA,US,NA,30.489444,-86.527222,12223,Valparaiso
KKJ,KKJ,JKKJ,JP,AS,33.833056,130.949444,12190,Kita Kyushu
HOR,HOR,HORT,PT,EU,38.520000,-28.717222,12169,Horta
URS,URS,KURS,RU,EU,51.750000,36.266667,12100,Kursk
ESU,ESU,ESSA,MA,AF,31.397500,-9.681667,12086,Essaouira
LAP,LAP,LAPB,MX,NA,24.125556,-110.298333,12047,La Paz
TTN,PHL,PHLA,US,NA,40.278056,-74.812500,12046,Philadelphia
HSV,HSV,HSVA,US,NA,34.642778,-86.775556,12041,Huntsville
LGP,LGP,LGPP,PH,AS,13.156944,123.730278,12002,Legaspi
IFN,IFN,IFNA,IR,AS,32.750000,51.850000,11957,Isfahan
BDJ,BDJ,BDJI,ID,AS,-3.440015,114.755724,11875,Banjarmasin
IMP,IMP,IMPA,BR,SA,-5.531944,-47.480556,11875,Imperatriz
JAN,JAN,JANA,US,NA,32.314121,-90.075188,11813,Jackson
PWQ,PWQ,PWQA,KZ,AS,52.183333,77.066667,11764,Pavlodar
CCC,CCC,CCCA,CU,NA,22.512500,-78.508333,11722,Cayo Coco
SYY,SYY,STOR,UK,EU,58.216111,-6.329167,11716,Stornoway
MQP,MQP,MQPA,ZA,AF,-25.390833,31.099444,11691,Nelspruit
AKX,AKX,AKXA,KZ,AS,50.250000,57.216667,11673,Aktyubinsk
TJQ,TJQ,TJQI,ID,AS,-2.754014,107.753811,11585,Belitung (Tanjung Pandan)
YYG,YYG,YYGA,CA,NA,46.286111,-63.130556,11563,Charlottetown
SFT,SFT,SKEL,SE,EU,64.625000,21.078333,11562,Skelleftea
FAR,FAR,FARA,US,NA,46.915556,-96.814722,11559,Fargo
TLH,TLH,TLHA,US,NA,30.399722,-84.351944,11557,Tallahassee
IFO,IFO,IVAN,UA,EU,48.883333,24.683333,11543,Ivano-Frankovsk
YQT,YQT,YQTA,CA,NA,48.371944,-89.323889,11526,Thunder Bay
STX,STX,STXA,VI,NA,17.701944,-64.798611,11504,St Croix Island
GGT,GGT,GGTA,BS,NA,23.468056,-75.782500,11489,George Town
NMA,NMA,NMAA,UZ,AS,40.983333,71.600000,11462,Namangan
DEB,DEB,DEBR,HU,EU,47.550000,21.700000,11454,Debrecen
SKB,SKB,SKBA,KN,NA,17.308056,-62.721389,11447,Basseterre
IXR,IXR,IIXR,IN,AS,23.314444,85.323611,11265,Ranchi
NYU,NYU,NYUM,MM,AS,21.181389,94.934722,11260,Nyaung-u
HPN,HPN,HPNA,US,NA,41.068889,-73.707778,11198,Westchester County
TJK,TJK,TJKA,TR,AS,40.302222,36.367778,11177,Tokat
KUO,KUO,KUOP,FI,EU,63.005556,27.798333,11177,Kuopio
CEE,CEE,CHER,RU,EU,59.274828,38.017502,11166,Cherepovets
MFR,MFR,MFRA,US,NA,42.373611,-122.872222,11129,Medford
MAB,MAB,MABA,BR,SA,-5.366667,-49.166667,11128,Maraba
ABX,ABX,ABXA,AU,OC,-36.068333,146.976667,11071,Albury
YIW,YIW,CYIW,CN,AS,29.266667,120.050000,11060,Yiwu
GPA,GPA,ARAX,GR,EU,38.151111,21.425556,10981,Araxos
ASJ,ASJ,JASJ,JP,AS,28.416944,129.697500,10977,Amami O Shima
CGP,CGP,CGPA,BD,AS,22.257500,91.825556,10883,Chittagong
YFC,YFC,YFCA,CA,NA,45.866667,-66.533333,10877,Fredericton
AVL,AVL,AVLA,US,NA,35.435000,-82.541111,10821,Asheville
BVB,BVB,BVBA,BR,SA,2.833333,-60.666667,10786,Boa Vista
OSI,OSI,OSIJ,HR,EU,45.462667,18.810156,10732,Osijek
PSE,PSE,PSEA,PR,NA,18.010833,-66.563611,10698,Ponce
CHA,CHA,CHAA,US,NA,35.036389,-85.203611,10661,Chattanooga
HSG,HSG,JHSG,JP,AS,33.146389,130.304444,10631,Saga
NAY,BJS,BJSA,CN,AS,40.073611,116.608333,10624,Beijing
PQQ,PQQ,PQQA,AU,OC,-31.433333,152.866667,10607,Port Macquarie
ZCL,ZCL,ZCLA,MX,NA,22.897222,-102.686944,10604,Zacatecas
WEH,WEH,CWEH,CN,AS,37.187100,122.229000,10570,Weihai
PEM,PEM,PEMA,PE,SA,-12.583333,-69.233333,10559,Puerto Maldonado
ROT,ROT,ROTN,NZ,OC,-38.111111,176.316667,10554,Rotorua
DOM,DOM,DOMA,DM,NA,15.548216,-61.300449,10517,Dominica
KOE,KOE,KOEA,ID,AS,-10.168741,123.667762,10430,Kupang
LET,LET,LETA,CO,SA,-4.196389,-69.939444,10359,Leticia
AZN,AZN,AZNA,UZ,AS,40.733333,72.300000,10343,Andizhan
QSF,QSF,QSFA,DZ,AF,36.181000,5.331100,10322,Setif
VGA,VGA,IVGA,IN,AS,16.529444,80.797222,10317,Vijayawada
TLC,TLC,TLCA,MX,NA,19.336944,-99.566111,10292,Toluca
LHW,LHW,CLHW,CN,AS,36.033333,103.866667,10247,Lanzhou
TRC,TRC,TRCA,MX,NA,25.568333,-103.410833,10200,Torreon
MMB,MMB,JMMB,JP,AS,43.900000,144.167222,10196,Memanbetsu
GNV,GNV,GNVA,US,NA,29.689722,-82.275833,10155,Gainesville
YQY,YQY,YQYA,CA,NA,46.166667,-60.050000,10151,Sydney
BDB,BDB,BDBA,AU,OC,-24.905833,152.320833,10145,Bundaberg
JAC,JAC,JACA,US,NA,43.606996,-110.737724,10079,Jackson
KFS,KFS,KFSA,TR,AS,41.305556,33.791111,10075,Kastamonu
SUV,SUV,SUVF,FJ,OC,-18.033333,178.550000,10073,Suva
MLH,MLH,MLH,FR,EU,47.589583,7.529914,10040,Mulhouse
MOC,MOC,MOCA,BR,SA,-16.707778,-43.817222,9975,Montes Claros
TYN,TYN,CTYN,CN,AS,37.750000,112.616667,9958,Taiyuan
YXY,YXY,YXYA,CA,NA,60.716667,-135.066667,9944,Whitehorse
MZG,MZG,MZGT,TW,AS,23.569167,119.618611,9895,Makung
